,Published Year,Etext Number
19257,1919,64978
19258,1919,60535
19259,1919,41848
19260,1919,65926
19261,1919,8101
19262,1919,66101
19263,1919,45353
19264,1879,14994
19265,1879,15620
19266,1879,47489
19267,1879,23074
19268,1879,24609
19269,1879,23427
19270,1879,8936
19271,1879,24103
19272,1879,71502
19273,1879,24353
19274,1879,16804
19275,1879,17117
19276,1879,41713
19277,1879,41592
19278,1879,17175
19279,1879,5080
19280,1879,55308
19281,1879,64171
19282,1879,1167
19283,1879,8425
19284,1879,68613
19285,1879,14473
19286,1879,58693
19287,1879,15492
19288,1879,43552
19289,1879,10234
19290,1879,1588
19291,1879,14077
19292,1879,10630
19293,1879,21387
19294,1879,2796
19295,1879,18417
19296,1879,36949
19297,1879,1919
19298,1879,3187
19299,1879,24013
19300,1879,51213
19301,1879,48693
19302,1879,54692
19303,1879,2862
19304,1879,45654
19305,1879,43550
19306,1879,12109
19307,1879,16975
19308,1879,48249
19309,1879,7797
19310,1879,17201
19311,1879,21033
19312,1879,5686
19313,1879,56159
19314,1879,24662
19315,1879,7894
19316,1879,24631
19317,1879,23504
19318,1879,50143
19319,1879,54599
19320,1879,25711
19321,1879,13730
19322,1879,24083
19323,1879,1185
19324,1879,19177
19325,1879,52261
19326,1879,28979
19327,1879,46537
19328,1879,60943
19329,1879,45065
19330,1879,67918
19331,1879,30436
19332,1879,32069
19333,1879,58188
19334,1879,2425
19335,1879,49375
19336,1879,27177
19337,1879,8109
19338,1879,19991
19339,1879,29121
19340,1879,20460
19341,1879,17451
19342,1879,12387
19343,1879,18736
19344,1879,57331
19345,1879,1684
19346,1879,18818
19347,1879,60585
19348,1879,7999
19349,1879,21693
19350,1879,36183
19351,1879,21069
19352,1879,25032
19353,1879,48868
19354,1879,21462
19355,1879,34141
19356,1879,27223
19357,1879,535
19358,1879,10030
19359,1879,65621
19360,1879,63851
19361,1879,71112
19362,1879,59517
19363,1879,45049
19364,1879,19924
19365,1879,18596
19366,1879,67691
19367,1879,23260
19368,1879,3622
19369,1879,7344
19370,1879,40686
19371,1879,11643
19372,1879,37658
19373,1879,18645
19374,1879,19703
19375,1879,2370
19376,1879,54078
19377,1952,51696
19378,1952,74235
19379,1952,28554
19380,1952,59913
19381,1952,12218
19382,1952,71716
19383,1952,72787
19384,1952,70310
19385,1952,69115
19386,1952,29662
19387,1952,36935
19388,1952,72786
19389,1952,49991
19390,1777,16994
19391,1777,19595
19392,1777,1929
19393,1777,36204
19394,1777,24591
19395,1777,16485
19396,1777,29225
19397,1847,73391
19398,1847,27266
19399,1847,1028
19400,1847,969
19401,1847,2681
19402,1847,51096
19403,1847,51322
19404,1847,54720
19405,1847,57417
19406,1847,8580
19407,1847,2657
19408,1847,35222
19409,1847,67389
19410,1847,23471
19411,1847,70531
19412,1847,2609
19413,1847,50322
19414,1847,44860
19415,1847,43446
19416,1847,40300
19417,1847,54678
19418,1847,22098
19419,1847,35234
19420,1847,43444
19421,1847,599
19422,1847,771
19423,1847,20541
19424,1847,21579
19425,1847,60562
19426,1847,12558
19427,1847,14448
19428,1847,2710
19429,1847,1323
19430,1847,23619
19431,1847,1015
19432,1847,6471
19433,1847,65033
19434,1847,35755
19435,1847,58446
19436,1847,30531
19437,1847,1260
19438,1847,32539
19439,1847,12725
19440,1847,32818
19441,1847,72128
19442,1847,23751
19443,1847,767
19444,1847,1209
19445,1847,36648
19446,1847,21558
19447,1847,36505
19448,1847,768
19449,1847,11082
19450,1847,73048
19451,1847,35105
19452,1847,57966
19453,1847,4944
19454,1847,54414
19455,1847,55179
19456,1847,7487
19457,1847,42837
19458,1847,60018
19459,1847,43445
19460,1847,40955
19461,1847,7181
19462,1847,2759
19463,1847,5005
19464,1847,46391
19465,1847,42146
19466,1847,1258
19467,1815,38010
19468,1815,28934
19469,1815,5354
19470,1815,44567
19471,1815,44201
19472,1815,5353
19473,1815,33836
19474,1815,52991
19475,1815,25853
19476,1815,31517
19477,1815,158
19478,1815,20539
19479,1815,10939
19480,1815,22345
19481,1815,11527
19482,1815,4335
19483,1815,4336
19484,1815,63018
19485,1815,12803
19486,1815,24718
19487,1815,20452
19488,1815,35883
19489,1815,2060
19490,1815,58268
19491,1986,62052
19492,1986,62189
19493,1986,31778
19494,1986,65792
19495,1764,31338
19496,1764,14098
19497,1764,696
19498,1846,65293
19499,1846,27200
19500,1846,23115
19501,1846,58414
19502,1846,821
19503,1846,51183
19504,1846,1936
19505,1846,9235
19506,1846,36135
19507,1846,7688
19508,1846,7689
19509,1846,11535
19510,1846,61469
19511,1846,34989
19512,1846,57483
19513,1846,9223
19514,1846,36114
19515,1846,9751
19516,1846,9576
19517,1846,9754
19518,1846,9227
19519,1846,11333
19520,1846,9817
19521,1846,29215
19522,1846,982
19523,1846,16002
19524,1846,33023
19525,1846,56342
19526,1846,55306
19527,1846,39088
19528,1846,26500
19529,1846,9233
19530,1846,10448
19531,1846,22903
19532,1846,7685
19533,1846,12525
19534,1846,11771
19535,1846,31113
19536,1846,512
19537,1846,28656
19538,1846,9228
19539,1846,9222
19540,1846,36113
19541,1846,60786
19542,1846,9752
19543,1846,12433
19544,1846,7686
19545,1846,676
19546,1846,17860
19547,1846,38942
19548,1846,9753
19549,1846,9225
19550,1846,67892
19551,1846,9231
19552,1846,39087
19553,1846,29244
19554,1846,1063
19555,1846,41611
19556,1846,21576
19557,1846,25719
19558,1846,39917
19559,1846,940
19560,1846,9221
19561,1846,1019
19562,1846,58565
19563,1846,35167
19564,1846,12327
19565,1846,47444
19566,1846,9230
19567,1846,29722
19568,1846,40723
19569,1846,7687
19570,1846,32157
19571,1846,52119
19572,1846,28627
19573,1846,7691
19574,1846,37581
19575,1846,54936
19576,1846,650
19577,1846,22089
19578,1846,9229
19579,1846,57143
19580,1846,32571
19581,1846,9226
19582,1846,33765
19583,1846,9224
19584,1846,9232
19585,1821,10851
19586,1821,62018
19587,1821,1310
19588,1821,44330
19589,1821,18752
19590,1821,10119
19591,1821,40208
19592,1821,2040
19593,1821,60163
19594,1821,45505
19595,1821,21201
19596,1821,53908
19597,1821,38379
19598,1821,8940
19599,1972,24730
19600,1972,59289
19601,1972,48406
19602,1972,23931
19603,1868,7568
19604,1868,10360
19605,1868,73213
19606,1868,62518
19607,1868,9259
19608,1868,60142
19609,1868,30332
19610,1868,16767
19611,1868,33811
19612,1868,25201
19613,1868,41221
19614,1868,37328
19615,1868,28897
19616,1868,3204
19617,1868,3432
19618,1868,47934
19619,1868,18229
19620,1868,7042
19621,1868,49061
19622,1868,32561
19623,1868,3702
19624,1868,35395
19625,1868,35367
19626,1868,3202
19627,1868,29054
19628,1868,21726
19629,1868,6453
19630,1868,53267
19631,1868,28379
19632,1868,15317
19633,1868,514
19634,1868,4523
19635,1868,8733
19636,1868,62425
19637,1868,8815
19638,1868,23187
19639,1868,45380
19640,1868,19199
19641,1868,24968
19642,1868,23387
19643,1868,21227
19644,1868,22351
19645,1868,8856
19646,1868,2896
19647,1868,7567
19648,1868,9476
19649,1868,47862
19650,1868,39245
19651,1868,50104
19652,1868,56176
19653,1868,38127
19654,1868,10846
19655,1868,23683
19656,1868,7580
19657,1868,21632
19658,1868,25520
19659,1868,3332
19660,1868,39132
19661,1868,8872
19662,1868,54841
19663,1868,60832
19664,1868,8551
19665,1868,7581
19666,1868,8562
19667,1868,67758
19668,1868,43929
19669,1868,37147
19670,1868,18687
19671,1868,10375
19672,1868,30540
19673,1868,38730
19674,1868,48100
19675,1868,1225
19676,1868,12002
19677,1868,69870
19678,1868,63763
19679,1868,33077
19680,1868,35646
19681,1868,71972
19682,1868,63205
19683,1868,18881
19684,1868,4042
19685,1868,41591
19686,1868,47626
19687,1868,53285
19688,1868,225
19689,1868,22433
19690,1868,7569
19691,1868,18000
19692,1868,43480
19693,1868,4960
19694,1868,4234
19695,1868,1394
19696,1868,35995
19697,1868,26002
19698,1868,7293
19699,1868,8552
19700,1868,368
19701,1868,27949
19702,1868,5348
19703,1868,31553
19704,1868,293
19705,1868,1422
19706,1868,8553
19707,1868,2442
19708,1868,35746
19709,1868,36351
19710,1868,42616
19711,1868,56171
19712,1868,40263
19713,1868,3471
19714,1868,3803
19715,1868,41802
19716,1868,48280
19717,1868,155
19718,1868,3451
19719,1868,69091
19720,1868,25396
19721,1868,19549
19722,1874,46743
19723,1874,37704
19724,1874,31247
19725,1874,47386
19726,1874,56100
19727,1874,40226
19728,1874,23312
19729,1874,16283
19730,1874,14662
19731,1874,69500
19732,1874,10940
19733,1874,41961
19734,1874,23067
19735,1874,43576
19736,1874,24868
19737,1874,47300
19738,1874,71729
19739,1874,17282
19740,1874,8711
19741,1874,35438
19742,1874,46398
19743,1874,31889
19744,1874,69539
19745,1874,58525
19746,1874,55222
19747,1874,31045
19748,1874,34378
19749,1874,11436
19750,1874,17283
19751,1874,53724
19752,1874,7284
19753,1874,24895
19754,1874,22603
19755,1874,43614
19756,1874,57226
19757,1874,18369
19758,1874,19702
19759,1874,4355
19760,1874,21465
19761,1874,53821
19762,1874,66296
19763,1874,73559
19764,1874,107
19765,1874,69454
19766,1874,46281
19767,1874,50550
19768,1874,19165
19769,1874,25900
19770,1874,29413
19771,1874,18675
19772,1874,56980
19773,1874,64788
19774,1874,17437
19775,1874,37817
19776,1874,44278
19777,1874,24715
19778,1874,72524
19779,1874,40234
19780,1874,36265
19781,1874,58582
19782,1874,63650
19783,1874,56305
19784,1874,47719
19785,1874,4952
19786,1874,57513
19787,1874,764
19788,1874,21391
19789,1874,9926
19790,1874,38207
19791,1874,39645
19792,1874,18297
19793,1874,36269
19794,1874,54149
19795,1874,7891
19796,1874,29729
19797,1874,3720
19798,1874,49682
19799,1874,83
19800,1874,7063
19801,1874,21754
19802,1874,49786
19803,1874,53899
19804,1874,38485
19805,1874,14908
19806,1874,68812
19807,1874,11026
19808,1874,50762
19809,1874,6028
19810,1874,54882
19811,1874,21692
19812,1874,52203
19813,1874,27
19814,1874,53901
19815,1874,53893
19816,1874,5642
19817,1874,43659
19818,1874,27058
19819,1874,42190
19820,1874,52424
19821,1874,31096
19822,1874,14873
19823,1874,2726
19824,1874,1360
19825,1874,40010
19826,1874,13912
19827,1874,41573
19828,1874,32696
19829,1874,23166
19830,1874,69785
19831,1771,11489
19832,1771,58572
19833,1771,20765
19834,1771,2160
19835,1771,5083
19836,1771,39248
19837,1771,30357
19838,1804,48686
19839,1804,10805
19840,1804,49911
19841,1804,44408
19842,1804,58027
19843,1804,8419
19844,1804,58020
19845,1804,21592
19846,1804,16565
19847,1804,41733
19848,1804,54329
19849,1980,51240
19850,1980,51799
19851,1980,58915
19852,1980,59470
19853,1865,28636
19854,1865,68717
19855,1865,31410
19856,1865,48927
19857,1865,58850
19858,1865,37864
19859,1865,34489
19860,1865,55226
19861,1865,7257
19862,1865,31212
19863,1865,12964
19864,1865,60883
19865,1865,14012
19866,1865,4969
19867,1865,41728
19868,1865,57259
19869,1865,24341
19870,1865,20352
19871,1865,31974
19872,1865,38463
19873,1865,36433
19874,1865,10326
19875,1865,25459
19876,1865,42904
19877,1865,49022
19878,1865,55648
19879,1865,7211
19880,1865,3253
19881,1865,12963
19882,1865,56875
19883,1865,50852
19884,1865,12116
19885,1865,8801
19886,1865,54765
19887,1865,17816
19888,1865,17024
19889,1865,1415
19890,1865,19690
19891,1865,18896
19892,1865,73772
19893,1865,18379
19894,1865,6489
19895,1865,18810
19896,1865,38537
19897,1865,19033
19898,1865,39097
19899,1865,55990
19900,1865,27711
19901,1865,60488
19902,1865,928
19903,1865,19397
19904,1865,52069
19905,1865,41727
19906,1865,72505
19907,1865,14687
19908,1865,65331
19909,1865,8470
19910,1865,41040
19911,1865,44284
19912,1865,49477
19913,1865,16390
19914,1865,27077
19915,1865,24736
19916,1865,39115
19917,1865,43982
19918,1865,33604
19919,1865,27321
19920,1865,42307
19921,1865,25886
19922,1865,41995
19923,1865,13003
19924,1865,64785
19925,1865,54332
19926,1865,10518
19927,1865,26640
19928,1865,19002
19929,1865,11
19930,1865,44783
19931,1865,66495
19932,1865,60602
19933,1865,1065
19934,1865,38479
19935,1865,43138
19936,1865,22913
19937,1865,24000
19938,1865,47211
19939,1865,16950
19940,1865,44104
19941,1865,12737
19942,1865,56013
19943,1865,15868
19944,1865,29824
19945,1865,2888
19946,1865,814
19947,1865,67144
19948,1865,4224
19949,1865,1594
19950,1865,32883
19951,1865,8351
19952,1865,41580
19953,1865,21738
19954,1865,48634
19955,1865,62610
19956,1865,22822
19957,1865,6628
19958,1865,33857
19959,1865,21217
19960,1865,38559
19961,1865,35717
19962,1865,59366
19963,1865,45659
19964,1865,43812
19965,1865,12068
19966,1865,41625
19967,1865,15378
19968,1865,15147
19969,1865,42605
19970,1865,63433
19971,1865,18573
19972,1865,14766
19973,1865,35490
19974,1865,25872
19975,1865,16672
19976,1865,18686
19977,1865,24680
19978,1865,35421
19979,1865,44659
19980,1865,24664
19981,1940,64432
19982,1940,30014
19983,1940,55792
19984,1940,74570
19985,1940,11496
19986,1940,38654
19987,1940,20587
19988,1940,49127
19989,1940,45613
19990,1940,2640
19991,1940,30292
19992,1940,6998
19993,1940,44805
19994,1940,49849
19995,1940,7113
19996,1940,41627
19997,1940,62321
19998,1940,60461
19999,1940,18681
20000,1871,33880
20001,1871,15263
20002,1871,41303
20003,1871,13015
20004,1871,6239
20005,1871,6211
20006,1871,6279
20007,1871,7381
20008,1871,6213
20009,1871,12313
20010,1871,38390
20011,1871,6237
20012,1871,6175
20013,1871,1293
20014,1871,6249
20015,1871,2354
20016,1871,6298
20017,1871,72122
20018,1871,6162
20019,1871,20019
20020,1871,6194
20021,1871,45435
20022,1871,37592
20023,1871,66433
20024,1871,6255
20025,1871,6288
20026,1871,10417
20027,1871,6104
20028,1871,18804
20029,1871,6192
20030,1871,58390
20031,1871,6259
20032,1871,20667
20033,1871,23266
20034,1871,14674
20035,1871,48987
20036,1871,6207
20037,1871,17797
20038,1871,52866
20039,1871,6248
20040,1871,32917
20041,1871,6258
20042,1871,12335
20043,1871,21740
20044,1871,6275
20045,1871,11922
20046,1871,659
20047,1871,6256
20048,1871,10669
20049,1871,41058
20050,1871,51358
20051,1871,6197
20052,1871,30463
20053,1871,6186
20054,1871,6176
20055,1871,6206
20056,1871,145
20057,1871,55098
20058,1871,6274
20059,1871,6223
20060,1871,61701
20061,1871,12348
20062,1871,51861
20063,1871,6177
20064,1871,71383
20065,1871,10729
20066,1871,47826
20067,1871,5977
20068,1871,15289
20069,1871,22320
20070,1871,60651
20071,1871,33219
20072,1871,6286
20073,1871,6242
20074,1871,6254
20075,1871,12
20076,1871,6287
20077,1871,34142
20078,1871,6208
20079,1871,6230
20080,1871,60815
20081,1871,47874
20082,1871,20485
20083,1871,6971
20084,1871,40689
20085,1871,6235
20086,1871,6198
20087,1871,39592
20088,1871,60765
20089,1871,6299
20090,1871,66026
20091,1871,57757
20092,1871,5352
20093,1871,18248
20094,1871,50129
20095,1871,30924
20096,1871,45473
20097,1871,6209
20098,1871,6221
20099,1871,38995
20100,1871,6232
20101,1871,49745
20102,1871,6270
20103,1871,28745
20104,1871,26041
20105,1871,71051
20106,1871,64496
20107,1871,6205
20108,1871,25579
20109,1871,6214
20110,1871,46869
20111,1871,6174
20112,1871,41025
20113,1871,6295
20114,1871,10861
20115,1871,6212
20116,1871,15099
20117,1871,27677
20118,1871,25975
20119,1871,23503
20120,1871,60319
20121,1871,3044
20122,1871,6257
20123,1871,50243
20124,1871,21055
20125,1871,8904
20126,1871,10644
20127,1871,21434
20128,1871,12224
20129,1871,26134
20130,1871,2300
20131,1871,6260
20132,1871,6276
20133,1871,65882
20134,1871,36399
20135,1871,6293
20136,1871,30147
20137,1871,6193
20138,1871,25404
20139,1871,41860
20140,1871,19263
20141,1871,6285
20142,1871,6297
20143,1871,10692
20144,1871,39745
20145,1871,28199
20146,1871,6222
20147,1871,6294
20148,1871,6277
20149,1871,35501
20150,1871,53509
20151,1871,6210
20152,1871,6296
20153,1871,41498
20154,1871,56821
20155,1871,6250
20156,1871,6199
20157,1871,62537
20158,1871,6179
20159,1871,6245
20160,1871,28435
20161,1871,6247
20162,1871,5135
20163,1871,20755
20164,1871,47209
20165,1871,31273
20166,1871,6280
20167,1871,19308
20168,1871,6231
20169,1871,11750
20170,1871,4604
20171,1871,6278
20172,1871,56234
20173,1871,33357
20174,1871,6241
20175,1871,6236
20176,1871,9301
20177,1871,30143
20178,1871,63140
20179,1871,6218
20180,1871,6203
20181,1871,16052
20182,1871,56388
20183,1871,6251
20184,1871,39705
20185,1871,5029
20186,1871,11257
20187,1871,8080
20188,1871,48707
20189,1871,7895
20190,1871,8402
20191,1871,6252
20192,1871,67127
20193,1871,6246
20194,1871,5849
20195,1871,6271
20196,1871,52321
20197,1871,7141
20198,1871,57310
20199,1871,6196
20200,1871,6178
20201,1871,6238
20202,1871,18937
20203,1871,42358
20204,1871,6233
20205,1871,6244
20206,1871,3772
20207,1871,21240
20208,1871,6268
20209,1871,71245
20210,1871,6240
20211,1871,6243
20212,1871,4203
20213,1871,6204
20214,1871,6201
20215,1871,7470
20216,1871,6472
20217,1871,6219
20218,1871,26016
20219,1871,6234
20220,1871,6292
20221,1871,6253
20222,1871,6195
20223,1871,6202
20224,1871,64499
20225,1871,30146
20226,1871,1951
20227,1871,6269
20228,1871,41418
20229,1871,6272
20230,1871,54300
20231,1871,35696
20232,1871,11720
20233,1871,6273
20234,1871,6220
20235,1953,55476
20236,1953,68421
20237,1953,41714
20238,1953,67325
20239,1953,41562
20240,1953,52254
20241,1953,69245
20242,1953,32154
20243,1953,7423
20244,1953,30240
20245,1953,37199
20246,1953,35487
20247,1953,65482
20248,1953,10586
20249,1953,19660
20250,1953,20707
20251,1953,17866
20252,1953,70494
20253,1953,40964
20254,1953,25051
20255,1953,32832
20256,1953,41662
20257,1953,66856
20258,1953,64783
20259,1953,32032
20260,1953,55482
20261,1953,39572
20262,1953,32522
20263,1946,67293
20264,1946,73572
20265,1946,31011
20266,1946,64567
20267,1946,1250
20268,1946,57769
20269,1946,7452
20270,1946,58033
20271,1946,56555
20272,1946,832
20273,1946,66691
20274,1946,49493
20275,1946,67545
20276,1946,35255
20277,1946,60614
20278,1946,33178
20279,1946,73575
20280,1946,65035
20281,1946,67472
20282,1946,35043
20283,1946,56264
20284,1946,70244
20285,1946,41753
20286,1914,28356
20287,1914,6561
20288,1914,70815
20289,1914,24538
20290,1914,7862
20291,1914,59716
20292,1914,30736
20293,1914,17048
20294,1914,24070
20295,1914,69246
20296,1914,19501
20297,1914,69202
20298,1914,24932
20299,1914,66838
20300,1914,22677
20301,1914,5165
20302,1914,43490
20303,1914,40535
20304,1914,6521
20305,1914,7995
20306,1914,38582
20307,1914,16116
20308,1914,14732
20309,1914,3811
20310,1914,5054
20311,1914,32310
20312,1914,56661
20313,1914,7463
20314,1914,359
20315,1914,25772
20316,1914,34732
20317,1914,31688
20318,1914,69092
20319,1914,13396
20320,1914,36179
20321,1914,70715
20322,1914,26194
20323,1914,67520
20324,1914,70013
20325,1914,15932
20326,1914,21774
20327,1914,10845
20328,1914,30836
20329,1914,16636
20330,1914,71837
20331,1914,52528
20332,1914,15578
20333,1914,41460
20334,1914,54166
20335,1914,70264
20336,1914,6718
20337,1914,24603
20338,1914,5153
20339,1914,30718
20340,1914,33779
20341,1914,62821
20342,1914,33806
20343,1914,11998
20344,1914,55113
20345,1914,52863
20346,1914,51989
20347,1914,553
20348,1914,27650
20349,1914,9745
20350,1914,46144
20351,1914,68755
20352,1914,43423
20353,1914,5300
20354,1914,35355
20355,1914,43218
20356,1914,33823
20357,1914,66925
20358,1914,74852
20359,1914,53149
20360,1914,14946
20361,1914,17272
20362,1914,47954
20363,1914,29292
20364,1914,71152
20365,1914,11605
20366,1914,13844
20367,1914,37552
20368,1914,25939
20369,1914,22480
20370,1914,5163
20371,1914,15660
20372,1914,5110
20373,1914,12929
20374,1914,21895
20375,1914,26544
20376,1914,33763
20377,1914,56360
20378,1914,52089
20379,1914,394
20380,1914,17097
20381,1914,60677
20382,1914,33208
20383,1914,69480
